Prev_Sem_Result,CGPA,Internship_Experience,Communication_Skills,Projects_Completed,Involvement,Placement,IQ
4.5,5.79,No,7,2.0,Low,0,111.0
1.6400000000000006,8.54,No,3,2.0,Low,0,114.0
2.25,7.43,Yes,9,3.0,Medium,1,111.0
4.95,5.18,Yes,5,2.0,High,0,98.0
1.92,7.95,Yes,1,0.0,Low,1,127.0
1.1899999999999995,9.07,Yes,2,5.0,Low,1,128.0
4.09,5.84,Yes,9,1.0,Medium,1,117.0
1.1099999999999994,8.62,Yes,5,0.0,Medium,0,123.0
1.1300000000000008,9.16,Yes,2,2.0,High,0,113.0
1.3699999999999992,8.35,Yes,8,1.0,Medium,1,122.0
0.3000000000000007,9.28,No,5,5.0,High,1,137.0
1.0999999999999996,8.84,No,8,3.0,Medium,0,138.0
3.5599999999999996,6.84,Yes,5,3.0,Low,1,118.0
2.8600000000000003,7.5,No,6,0.0,Low,1,110.0
3.49,6.33,Yes,8,4.0,High,1,131.0
2.74,7.59,No,4,4.0,High,0,119.0
0.28999999999999915,9.66,,4,0.0,Medium,1,118.0
1.9600000000000009,8.51,No,10,5.0,Low,1,158.0
2.6500000000000004,7.49,No,5,1.0,Medium,1,109.0
3.26,6.32,Yes,1,5.0,High,0,89.0
4.43,6.07,No,1,5.0,Low,0,95.0
2.16,7.87,No,8,4.0,Medium,1,114.0
4.77,4.91,No,1,2.0,Medium,0,91.0
4.64,5.63,Yes,10,4.0,Low,1,109.0
2.49,7.77,No,3,1.0,High,0,93.0
1.3599999999999994,9.0,Yes,6,0.0,Low,1,109.0
0.15000000000000036,10.34,No,7,3.0,Low,1,146.0
2.71,6.82,Yes,1,0.0,Medium,0,94.0
1.58,8.88,No,3,4.0,Medium,1,119.0
3.2199999999999998,7.13,Yes,9,5.0,Medium,1,121.0
,9.74,No,6,4.0,Medium,0,125.0
1.5700000000000003,7.96,No,3,1.0,Low,0,120.0
0.22000000000000064,10.12,No,7,2.0,Low,1,138.0
3.51,6.41,Yes,8,1.0,Medium,0,120.0
2.96,7.17,No,1,3.0,Low,1,98.0
4.63,4.87,Yes,6,3.0,Medium,0,106.0
4.48,5.89,,7,2.0,High,0,121.0
3.3899999999999997,6.55,No,10,4.0,Medium,1,135.0
0.16999999999999993,9.94,No,4,3.0,Medium,0,126.0
4.01,5.83,No,7,4.0,Low,1,122.0
0.8499999999999996,8.79,No,7,2.0,Low,0,133.0
1.7799999999999994,8.63,Yes,2,3.0,High,1,111.0
3.33,7.16,Yes,7,5.0,Low,0,126.0
3.76,6.28,Yes,5,0.0,Low,1,107.0
,7.3,Yes,3,2.0,Medium,0,110.0
2.5599999999999996,7.76,No,9,0.0,High,1,114.0
2.09,7.85,Yes,1,2.0,Low,0,99.0
2.12,8.03,No,9,3.0,High,1,116.0
3.96,5.65,Yes,9,3.0,High,1,99.0
3.38,6.15,No,9,3.0,Medium,1,110.0
4.4,5.76,No,10,4.0,High,0,122.0
0.10999999999999943,9.54,No,3,1.0,High,1,108.0
2.84,7.35,No,4,5.0,High,0,118.0
1.0299999999999994,8.65,No,1,1.0,High,1,105.0
1.8800000000000008,7.71,No,9,4.0,High,1,110.0
3.8099999999999996,5.92,No,5,5.0,High,1,113.0
3.5300000000000002,6.39,Yes,6,3.0,Low,1,126.0
0.14000000000000057,9.86,No,2,1.0,Medium,0,110.0
4.7,5.48,Yes,4,4.0,High,0,103.0
2.3499999999999996,7.88,Yes,4,0.0,High,1,100.0
2.76,6.92,Yes,7,,High,1,116.0
3.17,6.86,Yes,7,2.0,High,1,102.0
1.3000000000000007,8.33,No,3,3.0,Low,0,103.0
0.27999999999999936,10.07,No,5,2.0,High,1,125.0
4.35,5.3,Yes,8,3.0,Low,0,116.0
1.5199999999999996,8.18,No,7,5.0,Low,0,132.0
3.5999999999999996,6.74,No,6,1.0,Medium,0,101.0
0.8800000000000008,9.13,No,1,3.0,Low,0,115.0
1.4100000000000001,8.33,Yes,1,1.0,High,0,106.0
2.74,7.45,Yes,1,1.0,Low,1,105.0
3.45,6.88,No,8,3.0,Low,0,129.0
2.25,7.6,Yes,4,4.0,Low,1,114.0
2.13,7.8,No,8,0.0,Medium,0,136.0
1.5099999999999998,8.94,,2,2.0,Medium,0,104.0
3.45,6.43,No,6,5.0,Low,0,126.0
3.3,6.96,Yes,3,1.0,Low,1,120.0
2.9800000000000004,7.1,Yes,2,4.0,High,0,108.0
0.5500000000000007,9.8,Yes,4,1.0,High,1,120.0
1.9499999999999993,7.99,Yes,8,3.0,Low,1,129.0
2.55,7.64,Yes,7,2.0,Low,1,138.0
3.4299999999999997,6.71,No,7,5.0,Medium,0,108.0
2.1900000000000004,8.27,Yes,3,,Medium,1,110.0
4.47,5.05,No,3,5.0,High,0,91.0
3.66,5.87,Yes,1,,Low,0,112.0
1.4100000000000001,9.08,No,2,4.0,Medium,1,124.0
0.9499999999999993,8.64,No,4,2.0,High,1,107.0
3.09,6.51,Yes,8,1.0,Medium,1,115.0
1.8200000000000003,8.17,No,5,3.0,Medium,0,116.0
1.1899999999999995,8.57,No,5,5.0,Low,0,125.0
0.05000000000000071,10.11,Yes,2,4.0,High,0,132.0
0.17999999999999972,10.08,Yes,2,4.0,Medium,1,113.0
2.7800000000000002,7.7,No,5,1.0,Low,0,136.0
1.8399999999999999,8.62,No,1,2.0,High,0,115.0
1.3900000000000006,8.8,Yes,7,5.0,Low,1,151.0
3.3600000000000003,6.27,No,7,1.0,Medium,0,108.0
2.54,7.79,Yes,10,1.0,Medium,0,131.0
4.6,4.97,No,3,5.0,Medium,0,84.0
3.71,6.53,Yes,1,1.0,High,1,86.0
2.88,7.58,No,2,5.0,High,1,113.0
2.21,8.19,No,2,,Low,0,125.0
1.4499999999999993,8.71,No,4,2.0,High,1,106.0
3.3499999999999996,6.7,No,9,5.0,Low,0,129.0
4.68,5.71,Yes,4,1.0,Low,0,102.0
,6.74,No,9,5.0,Low,0,119.0
4.26,5.74,No,2,3.0,Medium,1,103.0
4.78,4.73,Yes,8,2.0,High,0,97.0
0.02999999999999936,10.18,No,7,4.0,High,0,137.0
0.6600000000000001,9.71,Yes,10,3.0,Low,0,148.0
0.5099999999999998,9.09,Yes,10,5.0,High,0,136.0
2.34,8.02,No,7,,Medium,1,123.0
3.1799999999999997,6.9,Yes,9,5.0,High,1,124.0
3.95,6.26,Yes,9,0.0,Low,1,118.0
0.8399999999999999,8.99,No,9,,Low,1,132.0
4.98,4.58,Yes,9,5.0,Low,0,122.0
4.56,5.77,No,4,,Low,0,121.0
4.93,4.81,No,3,2.0,High,0,90.0
0.07000000000000028,9.6,Yes,7,1.0,Low,1,149.0
1.4900000000000002,8.26,Yes,3,4.0,Low,1,108.0
2.9000000000000004,6.9,No,5,1.0,High,0,108.0
1.9800000000000004,7.8,No,10,5.0,High,1,124.0
2.54,7.01,No,10,0.0,High,0,107.0
0.41000000000000014,9.86,Yes,3,1.0,Low,0,120.0
2.9000000000000004,7.59,No,3,3.0,Low,0,128.0
4.83,5.43,Yes,8,5.0,Medium,0,127.0
3.9400000000000004,5.71,No,3,1.0,Medium,1,99.0
2.8,7.47,No,2,0.0,Low,1,92.0
2.09,8.24,No,10,0.0,Medium,0,132.0
3.33,7.04,No,7,0.0,High,0,115.0
2.54,7.42,Yes,2,0.0,High,0,100.0
2.3600000000000003,7.65,Yes,7,,Low,1,106.0
0.27999999999999936,9.44,Yes,7,,High,1,125.0
0.9000000000000004,8.98,Yes,1,0.0,Medium,1,109.0
0.4800000000000004,9.98,No,6,1.0,Medium,0,139.0
0.28999999999999915,9.72,No,10,4.0,High,0,124.0
0.8100000000000005,8.88,No,1,3.0,Medium,0,112.0
3.9400000000000004,5.85,,5,3.0,Medium,0,108.0
,9.58,Yes,6,0.0,Low,0,142.0
0.8699999999999992,8.74,No,1,,High,1,114.0
3.54,6.51,No,3,5.0,Low,1,118.0
4.1,6.2,Yes,1,1.0,High,0,81.0
1.4399999999999995,8.36,Yes,3,4.0,Low,0,103.0
3.66,6.0,No,10,4.0,Low,1,126.0
3.5999999999999996,6.32,No,6,4.0,Low,0,129.0
4.09,5.98,,4,0.0,Medium,1,114.0
3.4699999999999998,6.5,No,1,3.0,Medium,0,105.0
2.42,7.4,No,7,,Medium,0,128.0
,5.87,No,2,0.0,Low,1,100.0
2.67,7.22,No,10,4.0,Low,0,132.0
4.61,4.99,Yes,6,3.0,High,0,99.0
4.93,5.37,Yes,3,1.0,Low,1,115.0
4.66,5.83,No,10,5.0,Low,0,121.0
3.9699999999999998,5.81,Yes,9,2.0,Low,0,138.0
2.71,7.35,Yes,7,1.0,High,1,113.0
4.1,5.89,Yes,10,3.0,High,1,133.0
1.7699999999999996,8.63,Yes,8,4.0,Low,1,126.0
0.16000000000000014,9.79,No,8,2.0,Low,1,151.0
4.19,6.02,Yes,4,1.0,Low,1,98.0
3.0199999999999996,6.8,No,4,,Low,0,102.0
2.45,7.46,No,4,0.0,Medium,1,112.0
3.3600000000000003,6.9,Yes,1,0.0,Low,1,110.0
2.84,6.79,No,10,2.0,Low,1,123.0
1.42,9.06,Yes,3,0.0,Low,1,106.0
0.75,9.37,No,7,5.0,Medium,1,139.0
2.83,7.27,No,8,1.0,Low,1,126.0
0.41000000000000014,9.54,Yes,4,1.0,Low,1,134.0
0.8900000000000006,9.19,No,4,0.0,Low,0,134.0
3.13,6.38,No,7,2.0,Medium,0,115.0
0.75,8.97,No,5,0.0,Medium,0,141.0
4.16,5.45,No,2,4.0,Medium,0,99.0
4.68,5.59,No,9,4.0,Medium,1,117.0
3.79,6.47,No,1,3.0,High,0,78.0
1.2300000000000004,8.7,Yes,2,3.0,Low,1,117.0
0.23000000000000043,10.0,Yes,5,3.0,Low,0,135.0
4.3,5.61,No,8,3.0,High,0,121.0
3.6399999999999997,6.74,No,4,0.0,High,1,105.0
1.3000000000000007,8.49,No,10,0.0,Low,0,128.0
1.1400000000000006,8.74,No,1,1.0,High,0,107.0
2.7,7.08,Yes,5,2.0,Medium,0,120.0
2.7199999999999998,6.85,Yes,7,,High,1,128.0
0.7200000000000006,9.71,Yes,7,3.0,Low,1,152.0
3.88,6.09,Yes,10,5.0,Low,1,140.0
4.27,6.12,Yes,8,3.0,High,1,115.0
0.10999999999999943,10.38,Yes,7,2.0,Medium,1,145.0
3.2300000000000004,6.62,No,3,0.0,High,1,109.0
0.11999999999999922,10.28,No,6,2.0,Medium,1,124.0
3.3200000000000003,6.58,Yes,5,0.0,Low,1,107.0
0.39000000000000057,9.2,No,6,5.0,Low,1,132.0
2.8099999999999996,6.8,Yes,9,1.0,Low,0,131.0
3.4699999999999998,6.29,No,8,5.0,High,0,131.0
2.3200000000000003,7.66,Yes,9,2.0,Low,1,128.0
4.24,6.1,No,3,2.0,Low,0,81.0
2.29,7.39,No,4,5.0,Low,0,117.0
2.5199999999999996,7.53,Yes,10,0.0,Medium,1,138.0
2.79,7.01,Yes,4,1.0,High,1,109.0
0.33999999999999986,9.26,No,6,1.0,Medium,0,133.0
3.2199999999999998,7.19,Yes,4,,High,0,106.0
2.51,7.49,No,1,1.0,High,0,85.0
4.7,5.71,No,9,1.0,Low,0,125.0
1.5700000000000003,8.59,No,5,2.0,Low,0,119.0
,6.73,Yes,6,4.0,Medium,0,139.0
0.9600000000000009,9.09,No,8,3.0,Medium,1,144.0
4.78,5.18,No,2,5.0,Low,0,94.0
1.33,8.19,Yes,8,0.0,Low,1,125.0
4.05,5.83,Yes,2,5.0,Low,0,104.0
0.75,9.05,Yes,1,,High,1,104.0
0.6899999999999995,9.48,Yes,1,1.0,High,1,122.0
3.71,6.44,No,1,1.0,Medium,1,97.0
3.08,6.81,Yes,6,0.0,High,1,100.0
2.8099999999999996,7.34,Yes,2,0.0,Low,0,125.0
4.78,5.48,No,6,,Medium,0,108.0
4.7,4.85,No,10,,Low,1,127.0
0.4800000000000004,9.52,No,8,3.0,High,0,130.0
0.3699999999999992,9.96,No,5,3.0,Low,0,141.0
2.3499999999999996,7.43,No,4,3.0,Low,0,121.0
4.84,4.73,Yes,2,,Low,1,72.0
1.1300000000000008,8.46,No,8,,High,1,153.0
1.92,8.48,No,1,4.0,Low,1,130.0
3.8200000000000003,6.07,No,3,5.0,Medium,1,101.0
,9.17,No,7,1.0,Medium,1,121.0
1.4000000000000004,8.36,No,1,2.0,Low,1,116.0
0.9499999999999993,8.67,No,5,,Medium,1,125.0
1.2300000000000004,8.74,No,3,4.0,Medium,0,124.0
2.95,7.35,No,7,4.0,Low,1,131.0
3.0999999999999996,7.12,No,10,4.0,Medium,0,138.0
3.6900000000000004,6.4,Yes,5,2.0,Medium,0,123.0
0.1999999999999993,9.89,No,9,3.0,Low,0,156.0
4.22,5.3,No,1,0.0,Medium,0,75.0
1.7400000000000002,8.09,No,9,3.0,High,1,144.0
4.0,6.29,No,7,0.0,Low,1,132.0
4.64,5.14,Yes,5,4.0,Low,1,140.0
1.0,8.73,Yes,5,0.0,Low,0,114.0
1.9299999999999997,7.8,,6,1.0,High,0,118.0
0.1899999999999995,10.01,No,4,5.0,High,1,109.0
1.92,8.07,Yes,10,2.0,Low,0,146.0
1.1199999999999992,8.79,,10,4.0,Low,1,143.0
4.01,6.17,No,7,2.0,Low,1,137.0
2.38,7.61,No,8,1.0,High,1,113.0
2.99,7.27,No,4,1.0,Medium,0,93.0
0.14000000000000057,9.47,No,4,0.0,Medium,1,118.0
0.5500000000000007,9.34,No,6,1.0,Low,1,114.0
0.7300000000000004,9.24,No,8,,High,0,145.0
0.8499999999999996,9.63,No,3,5.0,Low,1,112.0
2.84,7.26,No,5,0.0,Low,1,116.0
2.49,7.59,Yes,8,1.0,High,1,100.0
4.0,6.25,Yes,6,2.0,Low,1,112.0
3.7699999999999996,5.82,No,8,2.0,Medium,1,131.0
0.39000000000000057,9.35,Yes,2,2.0,Low,1,126.0
3.4699999999999998,6.32,No,8,4.0,Low,0,117.0
2.2,8.05,Yes,3,3.0,Medium,0,115.0
1.9700000000000006,7.63,,7,,Medium,1,125.0
3.74,6.64,No,4,3.0,Medium,1,114.0
1.5299999999999994,8.0,Yes,7,5.0,Low,0,121.0
3.46,6.05,No,4,3.0,Low,1,115.0
3.95,6.37,Yes,3,4.0,Medium,0,79.0
4.91,5.5,Yes,4,2.0,High,1,90.0
1.0999999999999996,8.57,Yes,8,,Low,0,129.0
2.4299999999999997,7.59,No,7,2.0,High,1,125.0
1.6600000000000001,7.9,Yes,4,2.0,Medium,0,116.0
3.87,6.38,No,9,4.0,High,0,107.0
2.71,6.99,No,8,5.0,Low,1,122.0
0.13000000000000078,9.88,Yes,5,1.0,High,1,128.0
0.3800000000000008,9.7,Yes,10,1.0,Low,0,148.0
0.5299999999999994,9.04,Yes,1,5.0,High,1,108.0
4.27,5.56,Yes,9,5.0,High,0,113.0
4.63,5.4,No,10,2.0,Medium,0,126.0
0.08000000000000007,9.86,No,3,2.0,High,1,116.0
2.1399999999999997,7.44,No,3,2.0,Low,0,112.0
2.5300000000000002,7.33,No,5,,Low,0,138.0
2.9000000000000004,7.16,No,6,1.0,High,0,97.0
3.3600000000000003,6.3,No,6,5.0,Low,0,102.0
3.38,7.04,No,2,4.0,High,1,110.0
0.1999999999999993,10.24,No,8,0.0,High,0,130.0
0.0600000000000005,9.88,No,4,,Low,0,134.0
0.5199999999999996,9.61,No,3,1.0,Low,0,118.0
2.8200000000000003,7.38,Yes,10,0.0,Medium,0,126.0
2.42,7.67,No,6,4.0,High,1,136.0
0.7400000000000002,9.01,Yes,3,5.0,Medium,1,132.0
3.75,6.74,No,10,5.0,Medium,0,141.0
3.5300000000000002,6.59,No,2,5.0,Low,0,95.0
4.13,6.22,No,3,3.0,Low,1,96.0
4.71,4.87,Yes,7,2.0,Medium,1,77.0
4.86,4.99,Yes,1,5.0,High,0,80.0
4.25,6.2,Yes,2,0.0,Low,1,108.0
0.9800000000000004,9.32,No,8,1.0,Low,1,145.0
1.33,8.28,No,6,2.0,Medium,1,122.0
0.6600000000000001,9.28,Yes,9,2.0,Low,0,144.0
1.5099999999999998,8.66,No,8,1.0,Low,1,129.0
3.29,6.57,Yes,9,2.0,Low,1,129.0
4.48,5.38,No,9,4.0,High,0,122.0
4.19,5.5,Yes,5,4.0,Low,1,94.0
1.4000000000000004,8.97,No,2,4.0,Low,1,126.0
0.5899999999999999,9.33,No,4,3.0,Low,0,140.0
3.84,5.76,Yes,4,0.0,High,1,90.0
2.13,7.42,Yes,8,0.0,Low,1,133.0
0.07000000000000028,10.0,No,3,1.0,High,0,148.0
3.13,7.24,No,4,4.0,High,1,109.0
4.86,5.6,Yes,4,0.0,Low,0,105.0
0.33999999999999986,10.03,No,2,1.0,Low,0,118.0
3.84,5.88,No,10,4.0,Medium,0,127.0
0.33999999999999986,9.8,No,10,1.0,Low,0,154.0
1.2400000000000002,9.25,No,7,5.0,Medium,0,141.0
2.13,7.43,No,1,1.0,Medium,1,91.0
4.58,5.79,Yes,3,0.0,High,1,93.0
3.63,6.75,Yes,4,,Medium,1,128.0
2.7199999999999998,7.48,Yes,8,1.0,Low,0,133.0
1.33,8.76,Yes,2,3.0,Low,0,130.0
2.42,7.49,Yes,5,3.0,Low,1,119.0
2.9400000000000004,6.94,No,4,5.0,Medium,0,122.0
2.38,7.73,Yes,3,5.0,High,1,115.0
1.08,9.34,No,3,3.0,Low,0,118.0
1.4800000000000004,8.42,Yes,9,3.0,Low,1,144.0
2.4800000000000004,7.21,No,5,0.0,High,0,97.0
0.16000000000000014,9.71,No,3,3.0,Medium,1,119.0
3.83,6.07,No,6,4.0,Low,0,119.0
1.9299999999999997,7.67,No,6,4.0,High,1,123.0
4.37,5.9,No,5,1.0,Low,1,96.0
2.16,7.98,No,10,0.0,Low,1,147.0
3.0599999999999996,7.27,No,4,5.0,Medium,0,122.0
4.55,5.42,Yes,10,5.0,Low,1,121.0
4.48,5.79,Yes,3,1.0,Low,1,86.0
0.9399999999999995,9.42,Yes,7,5.0,Low,1,143.0
1.9800000000000004,8.13,No,10,1.0,Medium,0,130.0
3.2699999999999996,6.26,No,3,5.0,Low,1,112.0
4.55,5.75,No,3,1.0,High,0,89.0
3.49,6.56,No,1,0.0,High,0,70.0
3.29,6.78,Yes,7,0.0,Low,1,115.0
1.3499999999999996,8.82,Yes,8,2.0,High,0,127.0
1.7699999999999996,7.81,Yes,9,3.0,High,0,135.0
4.91,4.77,Yes,5,1.0,Low,0,94.0
,6.94,No,2,5.0,Low,0,128.0
4.53,5.93,No,8,0.0,Medium,1,93.0
4.94,4.59,No,3,0.0,Low,0,105.0
3.3600000000000003,6.37,Yes,5,2.0,High,0,103.0
1.7899999999999991,7.91,No,1,5.0,Medium,1,119.0
2.66,6.84,Yes,8,3.0,High,1,120.0
4.7,5.38,No,1,0.0,Low,1,102.0
1.2100000000000009,8.98,No,8,0.0,Low,0,132.0
4.63,5.56,No,7,2.0,High,0,95.0
0.9100000000000001,9.25,Yes,1,4.0,High,0,128.0
1.1999999999999993,8.64,No,5,3.0,Low,1,128.0
2.9299999999999997,7.45,No,3,3.0,Low,1,117.0
1.1500000000000004,8.44,No,4,5.0,Medium,1,136.0
2.8499999999999996,7.06,No,6,1.0,Medium,0,105.0
2.63,7.03,No,10,5.0,Low,0,144.0
4.12,5.63,No,6,4.0,Medium,0,105.0
2.2800000000000002,8.02,Yes,2,4.0,Low,1,116.0
4.44,5.15,No,7,0.0,High,0,101.0
2.3600000000000003,7.26,Yes,6,2.0,Medium,0,103.0
2.5300000000000002,7.8,No,3,0.0,High,0,97.0
2.59,7.58,No,10,3.0,Low,1,152.0
4.21,5.79,No,7,3.0,Low,0,126.0
3.83,6.17,No,6,2.0,Low,1,114.0
4.79,4.79,No,5,4.0,Low,1,108.0
,9.38,Yes,6,1.0,High,0,123.0
1.7400000000000002,8.24,No,10,5.0,Low,0,160.0
0.23000000000000043,9.69,No,1,2.0,Medium,0,115.0
2.63,7.22,No,9,0.0,Low,0,130.0
1.2699999999999996,8.45,Yes,2,2.0,Medium,0,124.0
1.7300000000000004,7.96,,5,2.0,High,0,107.0
4.88,5.16,Yes,1,2.0,Low,0,108.0
0.8100000000000005,9.32,No,10,3.0,Low,0,135.0
4.45,5.95,Yes,2,0.0,Low,1,113.0
0.46000000000000085,9.17,No,1,1.0,High,1,105.0
1.7799999999999994,7.86,Yes,10,2.0,High,0,128.0
,5.13,No,9,2.0,Low,1,99.0
,8.94,Yes,5,4.0,High,0,120.0
2.8499999999999996,7.06,No,4,5.0,High,0,100.0
1.6099999999999994,8.78,No,2,0.0,Low,0,109.0
,5.01,No,5,0.0,Medium,0,95.0
4.19,5.84,No,5,5.0,Low,0,124.0
3.55,6.76,Yes,5,5.0,Low,0,122.0
2.5599999999999996,7.53,Yes,5,5.0,Low,0,128.0
0.9299999999999997,9.15,Yes,10,2.0,High,1,128.0
1.7400000000000002,8.25,No,7,2.0,Medium,0,119.0
1.5600000000000005,8.4,Yes,8,1.0,High,0,144.0
3.16,7.33,No,6,5.0,Low,0,120.0
3.0300000000000002,7.22,Yes,3,,Low,0,125.0
0.07000000000000028,10.38,No,2,3.0,Medium,1,124.0
1.25,8.29,Yes,10,1.0,Low,1,140.0
1.08,8.52,Yes,3,0.0,Low,0,128.0
1.8599999999999994,8.6,Yes,2,3.0,Medium,0,128.0
0.5299999999999994,9.7,Yes,7,3.0,Low,0,141.0
4.67,5.18,Yes,8,2.0,High,1,103.0
1.08,9.16,No,10,1.0,Low,0,145.0
1.8499999999999996,8.53,No,7,5.0,Low,1,142.0
2.4299999999999997,7.97,,4,1.0,Low,1,127.0
0.6199999999999992,9.23,Yes,9,,Low,1,149.0
1.3200000000000003,8.99,No,9,0.0,Low,1,146.0
4.15,6.07,Yes,9,4.0,Low,1,144.0
4.84,5.14,No,10,3.0,Medium,1,122.0
3.58,6.22,Yes,10,0.0,High,1,120.0
4.39,6.1,Yes,10,1.0,Medium,1,106.0
0.6199999999999992,9.33,No,10,2.0,Low,0,122.0
3.2800000000000002,6.51,No,10,4.0,Low,0,137.0
4.84,5.27,No,2,,Low,0,93.0
1.0700000000000003,9.24,Yes,7,3.0,Medium,1,130.0
0.10999999999999943,9.86,No,9,3.0,Low,0,153.0
4.57,5.8,No,3,2.0,High,0,94.0
3.1100000000000003,7.34,No,4,0.0,Medium,1,120.0
2.24,8.23,Yes,3,5.0,Medium,1,120.0
1.1199999999999992,9.18,No,7,5.0,High,1,127.0
3.58,6.72,No,3,2.0,Medium,0,115.0
3.92,6.43,Yes,3,0.0,Low,0,101.0
4.38,5.8,No,9,0.0,Low,1,124.0
2.2199999999999998,8.14,No,2,1.0,Medium,0,104.0
5.0,4.72,Yes,6,0.0,High,1,88.0
0.8200000000000003,8.74,Yes,6,1.0,Low,1,131.0
0.6300000000000008,9.77,No,3,2.0,Low,0,129.0
3.51,6.46,No,1,2.0,Medium,1,101.0
0.16999999999999993,10.26,No,8,,High,1,137.0
3.2,6.67,No,10,3.0,Low,0,114.0
0.39000000000000057,9.65,No,9,1.0,High,1,133.0
1.5,8.04,No,1,3.0,Medium,0,116.0
4.28,5.39,Yes,3,2.0,High,1,89.0
2.1900000000000004,7.36,No,7,5.0,Low,0,128.0
4.53,5.22,Yes,9,0.0,Low,1,125.0
2.91,6.68,No,6,0.0,Low,0,108.0
2.6500000000000004,7.46,No,7,1.0,High,1,101.0
4.56,5.16,No,9,2.0,High,1,108.0
1.2300000000000004,9.01,Yes,9,4.0,Low,0,141.0
4.25,5.33,,10,1.0,Medium,0,107.0
1.25,8.65,Yes,2,5.0,Low,0,121.0
4.33,5.41,Yes,10,0.0,Medium,0,120.0
4.13,5.94,No,3,2.0,High,0,95.0
1.1999999999999993,9.05,Yes,4,2.0,High,1,122.0
0.8599999999999994,9.46,No,9,1.0,Low,0,162.0
1.2100000000000009,8.52,No,1,4.0,Low,0,114.0
,6.42,No,5,5.0,Low,1,121.0
1.9600000000000009,8.38,No,1,4.0,Medium,1,107.0
1.4100000000000001,8.15,No,8,1.0,Medium,0,120.0
2.75,7.49,Yes,6,2.0,Low,1,118.0
2.3499999999999996,7.41,No,9,1.0,Medium,0,122.0
0.27999999999999936,10.08,No,10,5.0,High,0,153.0
1.4499999999999993,8.96,No,1,5.0,Low,0,145.0
1.0199999999999996,8.92,No,4,2.0,Low,0,119.0
4.56,5.37,No,6,2.0,Low,0,105.0
1.8200000000000003,7.89,Yes,4,3.0,High,0,112.0
1.8599999999999994,7.79,No,5,1.0,Low,1,124.0
1.08,8.87,No,2,2.0,Medium,0,118.0
2.41,7.21,No,2,3.0,Low,1,123.0
4.05,6.2,Yes,9,1.0,Low,0,99.0
4.71,5.06,Yes,7,4.0,Low,1,90.0
4.24,6.21,Yes,8,3.0,High,0,110.0
3.3200000000000003,6.77,Yes,2,0.0,Medium,1,109.0
4.93,5.2,Yes,3,4.0,Medium,0,82.0
1.6099999999999994,8.49,Yes,3,4.0,High,1,85.0
2.8099999999999996,7.33,No,7,4.0,Low,1,135.0
3.0,6.78,No,6,5.0,Low,0,126.0
0.11999999999999922,10.17,No,10,2.0,High,1,135.0
3.16,7.13,Yes,8,3.0,Medium,0,115.0
2.1799999999999997,8.0,No,3,3.0,Low,0,109.0
3.04,6.97,Yes,6,5.0,Low,0,126.0
3.2699999999999996,6.96,No,7,1.0,High,0,107.0
2.99,7.02,Yes,6,1.0,High,0,116.0
0.33000000000000007,10.17,Yes,6,3.0,Low,0,114.0
0.3800000000000008,10.05,No,5,4.0,Low,0,131.0
2.55,7.72,No,9,4.0,Medium,1,123.0
4.79,5.6,Yes,9,1.0,Low,1,117.0
1.6300000000000008,8.46,No,9,3.0,Medium,0,132.0
3.6500000000000004,5.95,No,6,2.0,Low,0,121.0
2.58,7.32,No,1,4.0,Medium,0,87.0
3.3,6.31,Yes,6,,Low,0,119.0
0.75,9.28,Yes,3,0.0,Medium,1,124.0
2.37,7.84,Yes,5,5.0,Low,0,146.0
3.2,6.71,No,3,2.0,High,1,96.0
2.2,7.65,No,8,3.0,Medium,0,132.0
3.9800000000000004,5.69,No,1,4.0,Low,0,81.0
0.5700000000000003,9.73,No,3,2.0,Medium,0,100.0
0.2699999999999996,9.6,No,3,4.0,Medium,0,135.0
4.81,5.31,No,10,1.0,High,1,112.0
0.9600000000000009,9.2,No,1,5.0,High,0,127.0
0.33000000000000007,10.15,No,1,0.0,Low,0,107.0
,6.44,No,7,1.0,Low,1,123.0
1.67,8.07,No,7,5.0,Low,1,154.0
0.16999999999999993,9.81,Yes,3,4.0,Medium,1,132.0
4.4,5.67,Yes,8,4.0,High,1,116.0
4.47,5.67,No,5,2.0,Medium,1,104.0
3.05,7.19,No,9,1.0,High,0,106.0
0.28999999999999915,10.1,No,4,1.0,Low,1,146.0
4.66,4.87,No,4,5.0,Low,1,99.0
3.83,5.96,Yes,8,2.0,High,0,117.0
4.73,4.8,No,1,0.0,Medium,1,67.0
2.59,7.07,Yes,10,0.0,Low,0,119.0
4.93,5.15,No,3,0.0,Low,0,110.0
0.07000000000000028,9.89,No,6,4.0,Medium,1,135.0
4.14,5.94,Yes,10,2.0,Low,0,141.0
4.15,5.68,Yes,1,5.0,Low,1,100.0
3.38,6.4,Yes,9,0.0,High,0,96.0
3.0,6.89,No,1,3.0,Low,1,114.0
3.0300000000000002,7.02,No,3,2.0,Medium,0,101.0
3.08,6.56,Yes,5,4.0,Low,1,124.0
3.0599999999999996,7.0,Yes,4,3.0,Medium,0,112.0
3.6100000000000003,6.19,Yes,7,0.0,High,1,91.0
2.05,8.11,Yes,7,5.0,High,1,129.0
2.42,7.41,No,2,3.0,Medium,1,129.0
0.9299999999999997,9.09,No,3,2.0,Low,0,129.0
1.9600000000000009,8.07,Yes,8,3.0,Low,1,135.0
3.1399999999999997,6.56,No,8,4.0,Low,1,138.0
