id,vendor_id,pickup_datetime,passenger_count,trip_duration
id2515551,1,2016-06-19 11:13:16,1,449
id1273900,1,2016-03-19 19:34:35,2,560
id0208240,1,2016-02-05 17:10:06,1,471
id1824341,2,2016-01-02 18:46:24,5,1093
id2898652,2,2016-02-13 17:00:43,6,581
id1194596,2,2016-02-20 12:34:29,1,318
id2717365,2,2016-01-31 15:40:32,1,710
id0997649,1,2016-03-16 17:18:25,1,497
id2129714,2,2016-02-25 19:48:01,1,1240
id3480220,2,2016-02-26 21:51:15,6,31
id0865182,1,2016-05-13 06:42:16,1,682
id1407538,2,2016-05-11 19:23:29,1,200
id3675984,1,2016-04-21 13:46:53,1,607
id2343406,2,2016-04-12 20:51:48,1,680
id2575736,2,2016-04-20 22:54:39,1,469
id1185530,2,2016-02-20 11:57:06,1,1470
id0815058,2,2016-01-10 09:08:42,5,464
id3755619,2,2016-04-22 16:51:04,6,612
id2614200,2,2016-01-16 19:29:22,5,150
id3111416,2,2016-01-25 07:11:54,1,380
id3492098,2,2016-01-14 10:33:05,6,1723
id2317945,1,2016-03-17 13:58:15,1,1144
id2857686,1,2016-02-03 12:46:29,1,271
id3581655,1,2016-01-09 13:10:45,1,525
id3790759,2,2016-05-09 13:13:20,1,1978
id1720883,2,2016-04-19 21:49:26,1,998
id2903339,1,2016-03-10 08:51:55,1,176
id2765779,2,2016-03-25 09:21:17,1,368
id3741315,2,2016-03-19 11:33:37,1,470
id1977840,1,2016-04-11 17:53:27,1,703
id1011759,1,2016-04-01 06:45:41,1,259
id2568585,2,2016-04-27 22:38:37,1,1184
id0739215,2,2016-03-09 18:43:13,1,1816
id1840618,1,2016-06-17 16:57:37,1,4049
id3774340,1,2016-04-26 09:58:12,1,392
id3861000,1,2016-02-20 03:54:42,1,1270
id1707864,2,2016-01-14 11:36:47,2,522
id0841438,1,2016-06-28 16:46:02,1,523
id2668642,2,2016-05-14 17:58:04,1,833
id3058916,2,2016-02-17 10:24:35,6,333
id2475927,1,2016-02-27 00:09:12,1,734
id3012655,2,2016-03-26 13:46:21,1,129
id2145854,1,2016-01-10 14:19:35,4,1457
id2816192,2,2016-03-06 02:42:44,1,2575
id1307916,1,2016-04-18 14:29:28,1,239
id2730925,1,2016-04-15 19:03:25,1,900
id0554273,1,2016-04-26 14:39:18,1,231
id0292462,2,2016-02-09 13:19:52,1,397
id2862672,2,2016-04-12 08:37:43,1,494
id3167651,2,2016-01-03 15:00:18,1,782
id1276568,2,2016-06-10 22:17:45,2,929
id3354384,2,2016-06-14 22:12:30,1,1330
id1951952,2,2016-04-11 19:14:04,1,835
id3746468,2,2016-04-17 10:13:06,5,833
id3673993,1,2016-05-24 19:28:31,1,408
id1180666,2,2016-04-07 19:41:42,1,264
id1275352,1,2016-05-11 21:08:25,1,1192
id0859064,2,2016-06-21 20:05:21,2,841
id0877749,1,2016-05-14 08:54:12,1,312
id0697998,1,2016-06-18 23:24:48,2,782
id1931737,2,2016-03-03 22:27:45,1,281
id3966233,1,2016-02-03 02:21:08,3,496
id0111056,2,2016-03-16 05:47:29,1,231
id2044089,2,2016-03-04 12:17:21,2,1243
id1525831,2,2016-03-02 09:48:02,3,1024
id1814065,1,2016-03-18 14:10:36,1,456
id1915786,2,2016-04-16 23:30:14,1,455
id1785145,1,2016-01-29 21:22:34,1,457
id1848675,1,2016-01-13 13:25:23,1,618
id0313056,2,2016-05-17 17:14:22,2,1452
id2597865,2,2016-06-21 00:07:51,1,450
id0027254,1,2016-01-18 18:02:58,1,327
id0227840,1,2016-02-29 21:01:56,2,538
id3991893,1,2016-02-07 19:02:42,1,175
id0380730,1,2016-04-18 15:28:57,1,646
id3429721,1,2016-02-10 20:40:10,1,1109
id3607634,2,2016-03-19 11:54:27,1,971
id3081636,2,2016-05-17 09:41:45,1,1362
id2551434,1,2016-06-27 06:37:50,1,1459
id0919545,2,2016-04-16 09:22:28,5,1997
id1609818,2,2016-01-13 18:28:21,1,660
id1994916,1,2016-06-20 09:36:02,1,399
id2524123,2,2016-01-07 16:15:47,5,233
id3292947,2,2016-03-12 00:28:05,1,348
id2779761,1,2016-04-08 12:00:28,1,548
id0048637,2,2016-01-05 20:48:03,1,359
id1861141,2,2016-01-26 17:29:46,1,3201
id3842641,1,2016-03-23 21:51:15,1,354
id0539447,1,2016-05-31 17:01:08,1,839
id0060831,2,2016-02-13 19:25:22,1,1029
id2002843,2,2016-03-26 10:24:28,5,629
id3339862,2,2016-03-03 13:37:48,1,693
id1307500,1,2016-06-28 21:02:58,2,278
id1452032,1,2016-03-27 21:22:45,3,3716
id3020582,1,2016-05-18 10:52:40,1,388
id1994780,2,2016-04-22 14:21:01,1,916
id2431129,1,2016-05-06 21:53:27,1,1307
id0211734,1,2016-04-11 18:12:44,1,1449
id0217987,2,2016-04-29 23:19:51,6,1894
id2450102,1,2016-06-27 13:58:31,1,994
id3308574,1,2016-04-15 18:19:48,1,704
id0680987,2,2016-02-13 23:11:26,1,685
id0876397,2,2016-03-16 10:42:37,5,699
id2006664,1,2016-02-25 01:53:06,1,474
id1998033,1,2016-02-13 12:28:43,1,754
id0038608,1,2016-03-12 09:54:14,2,745
id1108537,2,2016-03-04 16:11:55,1,607
id0825793,2,2016-04-25 21:28:43,3,1828
id3626404,1,2016-02-16 19:10:54,1,873
id2743713,2,2016-04-25 22:17:42,2,1836
id2537599,2,2016-03-31 07:35:03,1,1548
id2746984,2,2016-06-17 20:17:57,1,704
id1925669,2,2016-02-19 00:37:09,1,184
id1052278,2,2016-03-28 15:33:14,1,306
id1860570,2,2016-03-29 12:22:15,2,532
id1881767,2,2016-05-24 06:55:04,1,803
id3408551,1,2016-05-12 19:36:53,1,1131
id0153064,1,2016-05-05 12:43:51,1,855
id3563101,1,2016-05-22 20:55:42,1,345
id0086628,1,2016-05-25 12:00:08,1,185
id1386925,1,2016-06-11 00:25:03,2,1172
id0676660,2,2016-01-17 04:32:13,1,370
id1264771,1,2016-02-14 16:43:26,1,1340
id0346409,1,2016-01-22 05:30:10,1,440
id3929586,2,2016-06-11 04:54:43,1,235
id0950090,2,2016-01-13 09:15:07,1,108
id1323343,2,2016-06-23 22:50:49,1,621
id1479629,1,2016-06-08 14:23:33,1,685
id2424018,2,2016-06-02 12:54:23,1,2355
id0400578,2,2016-02-14 02:14:01,1,1211
id2326334,1,2016-01-20 13:46:57,1,491
id0610940,2,2016-06-11 12:39:31,1,61
id0881858,1,2016-05-24 12:22:21,1,1310
id1912618,2,2016-04-07 21:57:45,1,768
id0627398,1,2016-05-14 18:16:21,1,930
id3154372,1,2016-06-07 07:31:30,1,672
id0468448,2,2016-04-08 23:39:48,1,310
id2030626,1,2016-02-20 19:12:49,2,1243
id2667473,2,2016-01-14 11:44:24,1,804
id1690131,2,2016-01-09 10:31:16,5,384
id0247064,2,2016-01-28 15:38:30,2,943
id1650154,1,2016-06-22 07:35:33,2,1420
id3233806,1,2016-06-04 15:41:29,1,633
id3379403,2,2016-02-12 21:56:26,1,720
id0147578,2,2016-03-23 12:48:30,1,421
id1830184,2,2016-04-13 15:49:31,2,288
id2524713,1,2016-05-29 12:50:09,3,403
id1083048,2,2016-05-16 13:54:51,2,1464
id1724747,2,2016-03-03 00:13:01,1,86288
id2052348,1,2016-03-17 12:03:06,1,439
id1561603,1,2016-03-11 21:11:18,1,145
id2822996,2,2016-06-03 14:20:54,1,942
id0709182,2,2016-04-12 06:49:22,1,1211
id1384719,2,2016-03-19 20:12:38,2,828
id1957527,2,2016-05-24 23:43:34,5,939
id3925988,1,2016-05-14 22:38:08,2,810
id2428987,2,2016-05-24 11:30:11,1,566
id2531835,2,2016-06-10 21:20:53,2,1384
id0055415,1,2016-04-07 22:38:56,1,584
id0515645,1,2016-04-13 07:26:42,1,1040
id1350171,2,2016-05-11 18:11:45,2,2210
id3379561,1,2016-03-05 22:22:09,1,841
id3013058,2,2016-03-12 10:26:59,2,515
id0358955,1,2016-05-13 22:01:44,1,264
id2147122,1,2016-04-12 18:31:07,2,1773
id0086816,2,2016-04-13 15:16:42,6,1424
id3854314,2,2016-03-26 17:31:50,1,136
id3348245,1,2016-04-09 03:20:23,4,984
id0516693,1,2016-04-18 19:42:49,3,658
id3256463,2,2016-05-16 23:15:47,1,1697
id1756827,1,2016-03-04 08:04:03,1,2406
id3941450,2,2016-02-28 20:02:11,1,1339
id1818088,1,2016-05-18 18:27:25,2,471
id1584543,2,2016-01-04 14:28:17,1,1971
id1762733,1,2016-02-20 19:01:27,1,372
id2897008,1,2016-02-13 17:01:37,1,297
id2787973,1,2016-02-25 09:07:30,1,280
id0226177,2,2016-02-05 11:53:54,1,557
id0762223,2,2016-04-19 21:52:12,2,596
id1526607,1,2016-04-03 22:48:06,2,1092
id1393939,2,2016-03-19 14:02:49,3,1089
id2206286,1,2016-04-04 16:09:50,2,2957
id0437438,1,2016-04-02 13:39:24,3,1348
id1762291,1,2016-02-02 18:41:37,1,818
id3928375,2,2016-03-19 13:47:09,1,647
id0311368,1,2016-01-30 23:51:02,2,585
id2847303,1,2016-02-27 04:24:53,1,490
id1806724,1,2016-04-04 10:25:16,1,235
id1921412,1,2016-05-05 19:29:51,1,692
id1463267,1,2016-01-12 09:20:55,1,848
id3846132,2,2016-03-20 20:30:57,2,731
id0022600,1,2016-03-12 10:52:33,1,281
id0925963,1,2016-02-18 13:30:31,1,749
id2601274,1,2016-02-03 15:12:15,1,892
id2134153,1,2016-06-04 14:18:29,1,1005
id3169107,2,2016-05-10 12:00:06,1,1853
id2435577,2,2016-03-09 07:18:13,2,375
id3325229,1,2016-03-14 17:02:59,1,1298
id3058136,1,2016-04-30 22:14:48,1,451
id0611634,1,2016-02-15 18:04:04,2,549
id3601423,2,2016-01-21 11:55:23,3,278
id0436273,2,2016-01-30 23:03:09,1,149
id2349759,1,2016-02-26 17:50:06,1,766
id2162711,1,2016-02-19 18:44:28,1,982
id0643596,1,2016-03-14 15:02:13,1,425
id1283491,1,2016-03-14 16:15:24,1,261
id1390767,2,2016-05-05 18:45:12,4,1466
id2349192,1,2016-06-06 10:01:11,1,465
id3799422,1,2016-06-01 09:33:39,1,666
id1262894,1,2016-02-16 16:37:33,1,251
id3230445,1,2016-05-18 05:56:42,1,208
id0642762,1,2016-01-21 07:53:18,1,367
id3762094,1,2016-03-28 21:33:52,3,876
id2869540,2,2016-02-16 10:22:10,2,464
id2486577,2,2016-01-28 06:48:50,1,1022
id2662608,2,2016-02-12 06:54:32,1,1249
id2813605,2,2016-05-27 15:23:30,2,177
id2602493,2,2016-05-28 21:17:48,1,830
id0369319,2,2016-02-08 18:24:38,1,220
id3915614,2,2016-03-17 21:09:20,1,519
id1776644,2,2016-03-30 14:16:32,1,811
id2628802,1,2016-04-18 02:49:32,1,1764
id1325817,1,2016-05-15 02:08:46,1,644
id3836716,1,2016-05-23 19:00:10,1,366
id2311123,2,2016-04-27 22:44:27,1,846
id3694767,1,2016-04-04 16:52:56,1,1047
id2316228,1,2016-06-18 19:06:27,1,1408
id1647645,2,2016-01-07 06:35:33,6,632
id2307465,2,2016-02-08 09:19:49,1,830
id3345071,2,2016-05-24 18:03:21,1,1644
id3863169,1,2016-06-21 19:18:24,1,1217
id1869223,2,2016-01-20 11:43:03,2,380
id0015199,2,2016-03-05 23:44:44,1,574
id2392893,1,2016-03-04 14:00:05,1,957
id2757071,2,2016-03-22 15:59:57,2,790
id3516094,2,2016-02-09 19:05:18,1,794
id0574057,2,2016-01-18 08:05:23,1,1124
id2730840,1,2016-06-02 01:59:43,1,164
id2540488,1,2016-03-03 21:36:49,3,1031
id3454122,2,2016-01-15 17:16:35,3,1073
id2577161,2,2016-03-25 09:01:12,1,1028
id1333755,1,2016-06-23 14:35:54,1,295
id2843221,1,2016-03-30 07:43:08,1,425
id1284916,1,2016-03-25 07:27:27,1,686
id0515330,2,2016-04-23 01:52:53,1,255
id3488886,2,2016-06-11 15:25:12,3,70
id0359041,1,2016-06-01 14:34:46,1,246
id1948272,2,2016-01-28 13:36:40,5,801
id1184044,2,2016-02-03 13:13:43,1,1961
id1167105,1,2016-05-27 00:21:57,1,504
id1606058,1,2016-01-09 09:12:34,2,601
id0076938,2,2016-03-30 15:08:18,5,550
id0730509,1,2016-04-09 01:00:51,1,1137
id2201314,1,2016-02-11 21:32:00,1,567
id0248985,1,2016-02-15 01:21:38,3,657
id0230372,1,2016-02-22 19:02:21,1,794
id0531492,2,2016-06-21 15:04:21,1,121
id3923929,2,2016-02-03 16:24:52,5,277
id2123319,2,2016-05-12 03:16:46,1,215
id1628032,2,2016-03-19 19:19:43,1,868
id1674245,1,2016-03-25 16:07:14,1,412
id0076817,1,2016-01-21 01:02:22,1,1306
id3499119,2,2016-02-10 16:49:48,1,289
id1153810,2,2016-03-03 10:22:39,1,1457
id3754437,2,2016-04-08 21:12:10,5,1163
id2035073,2,2016-02-24 16:46:20,1,4686
id3945241,1,2016-02-22 16:40:16,1,523
id2659798,1,2016-01-21 12:11:56,1,693
id3024331,1,2016-06-13 16:14:04,1,1742
id1142838,2,2016-05-26 12:41:31,2,2606
id1904940,2,2016-01-05 19:47:06,3,296
id1889682,2,2016-06-23 17:02:56,3,672
id0459975,2,2016-06-28 19:01:47,1,797
id3248099,1,2016-05-31 17:16:35,3,1052
id0379211,2,2016-04-26 08:13:22,2,146
id1835138,1,2016-03-13 20:48:56,1,289
id0046480,1,2016-02-29 12:25:56,1,1787
id0095131,2,2016-03-05 03:19:44,1,445
id2975342,1,2016-02-06 00:57:20,2,209
id3789817,1,2016-06-01 20:16:29,1,161
id0069496,2,2016-06-03 23:07:37,1,1702
id3068507,1,2016-04-20 21:06:31,1,657
id1823523,1,2016-01-16 14:30:03,2,468
id1948460,2,2016-06-27 12:07:51,1,2656
id2314949,1,2016-02-09 22:16:26,1,584
id2423793,1,2016-01-12 22:29:34,1,474
id1824775,2,2016-05-25 09:36:38,1,1143
id2412401,2,2016-03-04 05:28:53,1,434
id0554123,1,2016-04-23 01:31:19,1,1308
id2648812,2,2016-06-04 17:20:13,1,248
id1214021,2,2016-06-18 19:36:51,1,303
id3647599,1,2016-05-22 22:31:38,1,533
id0028594,1,2016-04-04 20:09:19,1,275
id3059597,2,2016-04-03 08:54:24,1,77
id2249620,1,2016-02-22 15:58:30,1,995
id2022556,2,2016-03-06 01:48:07,2,81
id2521833,2,2016-05-26 22:30:39,5,3140
id2294959,2,2016-02-13 23:04:53,2,313
id1119518,2,2016-01-19 05:11:31,3,241
id3376985,1,2016-06-20 22:42:26,1,1665
id0135287,2,2016-04-02 03:14:13,1,931
id2570672,1,2016-06-26 01:40:25,2,651
id2586402,2,2016-05-26 11:35:22,5,948
id1312417,2,2016-01-07 19:56:36,2,715
id0884885,1,2016-05-17 23:48:08,1,392
id3833822,1,2016-03-06 19:50:57,2,605
id1698490,2,2016-06-14 20:06:24,2,1426
id1484368,2,2016-02-10 19:52:36,3,1148
id2513643,2,2016-04-16 22:44:34,1,1381
id2327545,1,2016-05-13 20:26:34,1,402
id1159771,1,2016-05-27 20:07:07,1,672
id2885227,2,2016-06-01 13:08:37,1,16
id0197327,2,2016-05-25 01:29:32,5,866
id2023984,2,2016-03-09 07:26:43,1,513
id3780431,1,2016-04-16 15:50:53,1,1055
id1751845,1,2016-02-05 20:39:12,1,392
id1097006,1,2016-05-16 22:58:37,1,311
id0032784,2,2016-05-19 15:10:29,1,877
id1634015,1,2016-04-29 18:24:36,1,259
id1996647,1,2016-04-13 07:34:28,1,1019
id2543724,2,2016-04-28 16:13:22,1,378
id2874640,1,2016-05-20 03:22:56,2,110
id1023321,1,2016-06-20 17:02:20,2,98
id0790686,1,2016-05-04 12:11:11,2,822
id1133089,2,2016-05-23 10:00:24,1,295
id3933265,1,2016-03-01 13:41:13,1,639
id3537155,2,2016-01-31 12:09:08,5,1412
id0830381,1,2016-02-20 13:11:39,1,487
id0713266,1,2016-02-12 20:35:30,4,363
id2367715,2,2016-03-20 00:56:46,3,457
id0129138,2,2016-06-25 18:18:16,5,511
id0775599,2,2016-05-27 07:24:52,1,513
id1154122,1,2016-03-26 21:15:23,1,249
id0972593,1,2016-03-19 15:39:36,1,760
id0545861,2,2016-05-02 12:38:46,1,473
id2619980,2,2016-06-21 09:55:47,6,280
id3482428,2,2016-03-23 16:27:14,2,583
id1265242,1,2016-05-12 19:20:03,1,1544
id0055658,2,2016-04-02 22:16:29,1,1194
id3654810,1,2016-06-01 19:04:15,1,1296
id3708994,2,2016-03-03 19:15:19,2,922
id3029441,2,2016-02-09 14:29:56,1,1660
id1109094,1,2016-03-29 15:06:52,1,332
id3299111,2,2016-01-25 15:40:39,2,722
id3647013,2,2016-02-11 10:48:29,6,481
id3354326,1,2016-06-27 17:23:19,1,455
id2463688,2,2016-05-18 00:14:31,1,1707
id1500201,1,2016-04-24 09:57:56,3,366
id3326552,2,2016-05-09 12:02:27,1,584
id1207536,1,2016-02-05 13:37:44,1,784
id2433869,2,2016-03-14 11:27:13,1,448
id0894959,2,2016-02-05 14:31:04,1,1066
id2218157,2,2016-02-23 22:45:06,1,323
id2915248,1,2016-03-06 20:23:23,1,352
id3570275,1,2016-03-17 20:51:09,1,511
id0836317,1,2016-06-12 13:20:18,1,1243
id1932448,1,2016-04-26 17:05:13,1,257
id1736621,2,2016-01-10 12:33:52,3,289
id0828566,1,2016-05-20 21:12:14,2,762
id2935485,1,2016-06-24 05:47:48,1,597
id1433518,1,2016-06-23 09:54:58,4,1457
id2708672,2,2016-02-22 06:06:27,1,282
id0460928,2,2016-01-01 00:05:39,3,468
id1709525,2,2016-06-27 20:53:31,1,415
id3689902,2,2016-04-29 18:04:28,2,951
id2800261,1,2016-02-01 14:35:46,1,3709
id1791070,2,2016-04-25 20:42:25,1,464
id3187340,1,2016-01-30 18:48:21,3,485
id2611044,1,2016-06-14 19:38:29,1,674
id1474954,1,2016-06-05 10:18:25,1,458
id2171027,2,2016-02-19 18:45:55,3,975
id0809888,1,2016-06-02 04:58:28,1,553
id3557203,2,2016-05-14 18:46:02,1,443
id0455363,1,2016-05-13 01:12:18,1,1233
id0416949,2,2016-06-27 11:56:09,1,1014
id0623527,2,2016-02-18 09:15:38,1,1317
id1717302,1,2016-01-06 19:33:31,1,394
id1935383,2,2016-06-25 22:23:33,1,769
id0370421,2,2016-05-11 23:10:09,1,769
id1865752,1,2016-03-13 04:17:24,1,1992
id2178474,2,2016-05-27 17:44:36,1,364
id3418347,1,2016-03-17 08:19:13,1,783
id2221721,2,2016-06-19 18:51:12,1,1551
id2912095,1,2016-04-03 01:14:44,1,228
id3941265,2,2016-02-09 23:14:03,1,189
id1746382,1,2016-04-08 23:34:14,1,1423
id3490777,1,2016-06-21 07:51:07,1,550
id1746743,1,2016-02-12 14:34:21,1,941
id1321503,1,2016-03-14 18:38:00,2,1115
id0827603,2,2016-01-13 12:32:30,1,1533
id3427420,2,2016-02-05 22:11:28,1,451
id0105681,2,2016-05-27 13:22:01,1,2408
id2672630,2,2016-01-21 08:30:20,1,437
id0800048,1,2016-04-03 12:00:27,1,165
id1846332,2,2016-04-22 20:40:57,1,661
id1381855,2,2016-05-01 00:42:06,2,312
id3978277,2,2016-02-09 10:02:40,1,1496
id2184740,2,2016-06-14 05:46:32,1,187
id0215202,1,2016-02-17 21:48:27,3,1053
id1629852,1,2016-01-28 18:45:55,1,165
id0945771,2,2016-03-17 10:59:24,1,1893
id3640015,1,2016-04-02 19:09:36,2,1258
id0590846,2,2016-04-07 23:13:57,1,512
id1409015,1,2016-01-14 20:27:46,1,1280
id2010009,2,2016-03-28 12:44:06,1,809
id1498512,2,2016-01-12 17:51:40,1,612
id2361736,1,2016-02-12 23:27:16,1,918
id2184980,1,2016-05-13 19:56:11,2,628
id1303374,1,2016-03-15 13:11:26,1,776
id2665417,1,2016-05-14 09:49:01,1,2105
id2963518,2,2016-01-17 13:44:14,2,642
id3865020,2,2016-01-26 22:35:24,5,919
id1415385,2,2016-01-23 00:32:18,2,421
id1997658,2,2016-01-03 16:42:35,1,782
id0058279,2,2016-04-05 07:20:54,2,173
id1928957,1,2016-06-22 18:02:29,1,3528
id2389845,1,2016-05-20 08:23:46,1,271
id3975693,2,2016-01-06 22:01:32,1,332
id0351181,2,2016-04-10 21:43:44,1,352
id2235713,1,2016-03-26 21:37:41,1,725
id0810052,1,2016-05-17 17:17:26,1,317
id2457784,2,2016-04-24 15:38:13,1,621
id0036621,1,2016-06-21 16:54:15,1,436
id2355272,2,2016-01-01 04:20:35,1,1056
id3951055,1,2016-05-03 22:43:15,1,375
id2767127,2,2016-06-30 22:59:56,1,362
id2177688,1,2016-05-18 18:18:09,3,1227
id2800642,1,2016-01-21 20:15:30,1,1104
id3997204,1,2016-02-02 07:31:55,1,658
id1536906,1,2016-04-09 18:56:05,1,673
id1303491,1,2016-03-03 21:19:31,1,619
id1025829,2,2016-04-21 18:32:39,1,2226
id3957919,2,2016-03-22 07:08:00,1,726
id0872320,2,2016-03-16 12:27:39,1,1400
id0211597,1,2016-01-05 08:38:40,1,740
id0320911,1,2016-06-25 10:24:37,1,443
id0839833,2,2016-02-03 23:48:14,2,1245
id3145160,1,2016-04-08 09:18:44,1,360
id1611653,1,2016-04-03 09:04:01,2,685
id3677668,2,2016-01-01 00:13:15,1,477
id3260104,2,2016-05-24 15:56:36,1,311
id1683600,2,2016-01-05 20:04:53,1,613
id0449493,2,2016-01-03 04:30:43,3,331
id2062840,1,2016-06-08 17:20:48,1,699
id1144668,2,2016-04-08 07:05:24,4,272
id1210718,2,2016-03-02 19:52:07,1,427
id3834836,2,2016-06-04 22:04:38,1,266
id3795355,2,2016-01-28 11:26:38,1,444
id2246577,1,2016-03-07 00:10:01,1,779
id3054808,1,2016-02-29 20:13:27,1,528
id1969651,1,2016-01-08 16:20:36,1,405
id3285129,2,2016-02-18 09:15:56,1,660
id1055346,1,2016-02-26 12:40:14,1,770
id3331070,2,2016-02-22 18:49:51,1,308
id0034929,2,2016-03-29 00:00:12,1,665
id0437971,1,2016-01-26 21:56:29,1,805
id0779018,1,2016-05-25 22:32:26,1,1423
id3574616,2,2016-04-04 11:07:22,5,560
id0840414,1,2016-02-18 15:53:54,1,203
id0746291,2,2016-01-06 12:39:49,1,516
id3996162,2,2016-06-09 16:23:31,1,623
id0660974,1,2016-05-15 01:53:19,3,1119
id0576073,2,2016-04-21 11:17:51,1,2085
id2420726,2,2016-03-06 04:04:14,1,1434
id1396312,1,2016-03-17 13:35:31,1,378
id0841643,1,2016-02-24 20:57:14,1,1980
id0613517,1,2016-02-09 12:27:48,1,359
id0945272,2,2016-02-14 23:48:45,1,1262
id1290598,2,2016-02-16 18:54:13,2,857
id1348885,1,2016-04-16 23:01:17,1,1550
id2313530,1,2016-06-09 08:03:24,1,344
id0628506,2,2016-03-31 08:39:27,1,637
id3766226,1,2016-06-27 20:32:03,2,530
id1508464,1,2016-02-16 14:05:54,3,1501
id3952917,2,2016-06-26 17:56:04,1,624
id3257171,2,2016-03-12 12:46:22,1,1633
id3345391,2,2016-03-12 22:14:13,1,170
id1645145,1,2016-01-12 07:10:49,1,712
id3560339,1,2016-03-18 19:40:57,3,1420
id0711778,2,2016-02-11 21:50:56,6,1208
id1814893,1,2016-04-24 21:51:19,1,852
id2672335,1,2016-02-19 13:08:40,1,1484
id3983438,1,2016-05-17 12:54:02,3,703
id3657416,1,2016-02-20 13:43:00,1,444
id3982478,2,2016-01-18 10:53:32,1,636
id3578477,2,2016-04-13 08:07:24,1,587
id1899083,1,2016-06-28 17:13:19,2,217
id3463963,2,2016-05-31 15:45:15,1,480
id2350777,1,2016-02-19 22:08:46,3,705
id2950810,2,2016-04-21 08:49:18,3,404
id1494100,1,2016-06-12 06:26:54,4,2429
id2297785,1,2016-02-11 09:18:12,1,733
id2402814,2,2016-03-16 17:24:45,1,940
id0390038,2,2016-03-05 00:36:50,6,94
id1343511,2,2016-02-26 02:27:12,2,84315
id3577963,1,2016-06-11 20:32:55,1,454
id3901069,1,2016-04-19 19:12:54,2,410
id0202758,2,2016-03-17 11:33:03,3,207
id3072245,1,2016-01-28 15:12:12,1,569
id1219198,2,2016-03-30 21:23:58,1,2117
id0983220,2,2016-03-30 21:26:26,3,785
id1905628,1,2016-03-28 08:24:09,1,1034
id2179928,1,2016-06-16 19:14:13,1,716
id2970004,2,2016-05-17 12:24:55,6,1287
id0111849,2,2016-02-11 23:24:58,1,349
id1451675,1,2016-06-02 07:43:04,1,973
id1169799,2,2016-04-30 16:29:40,1,122
id1905496,1,2016-02-25 15:44:06,1,769
id0912211,2,2016-01-06 18:49:23,1,448
id2012728,2,2016-05-15 06:56:37,1,265
id1152949,2,2016-02-17 07:46:50,1,457
id2539061,1,2016-02-06 11:23:45,2,715
id2283293,1,2016-02-04 13:38:08,1,1791
id0436169,2,2016-05-31 11:58:53,1,730
id2143303,2,2016-05-21 12:41:35,6,201
id1912566,1,2016-02-05 18:38:51,4,287
id1099385,2,2016-03-18 19:54:28,5,507
id0405800,1,2016-05-02 21:30:55,1,633
id0860277,2,2016-04-13 15:49:05,1,768
id1892245,2,2016-02-11 07:10:20,1,200
id2131291,1,2016-04-17 16:13:23,1,763
id0610875,2,2016-04-14 15:36:57,1,535
id1676151,1,2016-06-11 19:29:09,1,541
id0584844,1,2016-06-15 14:15:47,1,9
id2884049,1,2016-02-16 17:02:52,2,1639
id1763668,1,2016-05-22 15:38:54,3,526
id0967820,2,2016-02-26 21:44:26,5,1305
id0848577,1,2016-05-31 10:28:07,1,336
id1962511,2,2016-02-03 19:04:13,2,912
id3504354,1,2016-02-08 21:38:57,1,469
id2143784,1,2016-02-16 19:13:35,1,1458
id0643758,2,2016-03-30 08:40:37,1,1564
id3062849,2,2016-04-18 07:44:03,1,1264
id0029054,2,2016-02-09 16:02:47,1,342
id3684134,1,2016-05-20 15:11:45,1,3141
id1910992,1,2016-06-09 16:46:10,1,622
id3614687,1,2016-05-12 15:33:52,3,2060
id0898646,1,2016-04-03 23:18:10,1,1446
id3494433,1,2016-03-10 09:29:16,1,615
id1145672,1,2016-03-15 16:28:15,2,1819
id3715985,2,2016-03-12 08:15:36,2,323
id3291405,2,2016-06-30 11:22:49,6,113
id3699746,1,2016-01-25 02:25:04,1,269
id0029654,2,2016-03-14 19:49:06,2,1590
id1188674,2,2016-04-14 19:08:05,2,917
id0620941,1,2016-02-16 15:13:12,1,612
id3911015,2,2016-01-27 13:52:49,1,712
id1066113,2,2016-03-25 20:52:40,1,1159
id0544979,1,2016-03-11 15:42:18,1,399
id2080433,1,2016-05-28 01:11:00,3,448
id0888317,1,2016-02-11 18:45:08,1,637
id0223292,1,2016-06-02 18:59:55,1,939
id2330328,1,2016-03-28 09:54:10,1,671
id1602574,2,2016-05-22 14:26:40,3,3232
id2964796,1,2016-01-28 20:25:45,1,832
id0064008,2,2016-01-14 08:59:19,1,1151
id1094791,1,2016-03-18 23:01:57,1,1500
id1061783,1,2016-06-16 21:56:39,1,1302
id3304860,2,2016-04-19 14:12:09,4,2007
id0626661,1,2016-04-03 20:20:19,1,300
id2782692,2,2016-06-16 19:14:01,1,2432
id1982711,2,2016-03-04 10:16:45,6,358
id0223943,1,2016-06-13 17:13:56,1,428
id0296790,2,2016-02-28 01:44:30,4,366
id1444218,2,2016-06-26 16:23:23,1,727
id2816089,1,2016-04-13 08:48:20,1,517
id3084541,1,2016-06-30 15:40:30,1,2672
id3309275,1,2016-01-21 13:33:41,2,1174
id1357145,2,2016-03-03 19:18:06,1,224
id0459474,1,2016-02-07 01:50:13,2,652
id0537969,1,2016-02-18 12:59:58,1,723
id3804330,1,2016-01-28 19:51:15,1,270
id2527092,1,2016-03-21 17:13:12,1,113
id0914713,1,2016-03-22 13:11:37,1,1078
id2917647,1,2016-05-05 20:53:41,2,1192
