trip_id,route_type
id3532251,городской
id3581480,пригородный
id2355269,междугородний
id0689811,городской
id1834582,междугородний
id0360393,аэропорт
id2561565,междугородний
id1615883,пригородный
id1760267,аэропорт
id3465639,городской
id3360467,городской
id1780641,междугородний
id2970208,пригородный
id3720511,пригородный
id2190955,междугородний
id2725539,пригородный
id3189064,городской
id3449695,аэропорт
id2047567,аэропорт
id2103499,междугородний
id2774321,междугородний
id1880118,междугородний
id2548688,аэропорт
id0944431,пригородный
id0580455,городской
id3655687,пригородный
id1389582,пригородный
id0935449,междугородний
id0060489,пригородный
id1269329,междугородний
id2871193,аэропорт
id0692808,аэропорт
id0846991,городской
id2870372,аэропорт
id0702205,городской
id3438448,аэропорт
id1193202,аэропорт
id0276747,пригородный
id2191519,пригородный
id3310717,городской
id3315473,междугородний
id3625070,междугородний
id0908262,аэропорт
id2383827,аэропорт
id2987682,пригородный
id3309514,городской
id3989533,междугородний
id0713811,пригородный
id1141530,аэропорт
id1297188,городской
id3367466,междугородний
id3184067,пригородный
id1780659,аэропорт
id0206437,городской
id2132442,городской
id2864418,городской
id3876140,пригородный
id2674006,пригородный
id2599721,междугородний
id1509487,междугородний
id1483356,междугородний
id0432125,пригородный
id2023914,междугородний
id3010893,пригородный
id3683131,пригородный
id2048274,пригородный
id2414239,междугородний
id2761609,пригородный
id2081552,аэропорт
id3864681,городской
id1286652,городской
id0204559,междугородний
id0748487,пригородный
id1380609,аэропорт
id1483848,междугородний
id0457940,аэропорт
id3711367,междугородний
id1990621,городской
id3167792,междугородний
id2240536,городской
id1966956,пригородный
id2301199,аэропорт
id1168642,городской
id1101248,городской
id2816641,междугородний
id1961461,городской
id2288279,городской
id1062580,городской
id0038361,городской
id3522755,пригородный
id2666734,пригородный
id1135458,аэропорт
id1732633,аэропорт
id1756211,городской
id2976572,городской
id3734587,пригородный
id0957101,междугородний
id1375256,городской
id2188233,пригородный
id2962282,городской
id3351640,пригородный
id3805357,аэропорт
id1954473,аэропорт
id0558042,городской
id1259592,городской
id2204530,пригородный
id2843997,городской
id0934895,городской
id2930433,городской
id3205898,пригородный
id0782378,междугородний
id1661290,аэропорт
id3455459,городской
id2157638,городской
id2141160,аэропорт
id0407681,аэропорт
id1084359,городской
id3191895,городской
id3519841,междугородний
id0766490,пригородный
id2983205,междугородний
id0654672,аэропорт
id0737767,пригородный
id2687180,аэропорт
id2149867,аэропорт
id3194000,пригородный
id0269484,междугородний
id3458114,пригородный
id3890813,междугородний
id3058822,городской
id2228656,городской
id2211706,городской
id1173710,городской
id3615841,пригородный
id2681144,аэропорт
id1239504,городской
id2304350,междугородний
id2834499,междугородний
id1403627,аэропорт
id1173256,междугородний
id0901477,аэропорт
id2484300,пригородный
id3516222,междугородний
id1384928,городской
id2185498,городской
id3541177,пригородный
id2081034,междугородний
id1379209,междугородний
id3117948,пригородный
id2722565,аэропорт
id3182582,пригородный
id0729733,городской
id1290869,городской
id1285766,городской
id0018899,аэропорт
id1970016,аэропорт
id0531629,междугородний
id2745045,междугородний
id1974373,междугородний
id2635358,междугородний
id3601583,пригородный
id2415142,пригородный
id2127275,аэропорт
id2640024,аэропорт
id0896204,междугородний
id3169318,городской
id2465864,городской
id1286591,пригородный
id2648196,пригородный
id1279418,городской
id1673985,аэропорт
id2570570,пригородный
id0138838,пригородный
id2154954,аэропорт
id3238225,аэропорт
id2641952,городской
id2357246,городской
id2634957,аэропорт
id1432185,пригородный
id3750982,междугородний
id2222804,городской
id2379771,городской
id2154757,пригородный
id2508110,аэропорт
id0832537,пригородный
id3437015,пригородный
id0977221,пригородный
id3809413,городской
id0588978,аэропорт
id3264122,аэропорт
id2141301,аэропорт
id1380752,городской
id0478103,аэропорт
id1176350,пригородный
id2435779,междугородний
id0706547,аэропорт
id0321677,аэропорт
id0488749,городской
id3605920,городской
id0416256,междугородний
id0839043,пригородный
id3860688,междугородний
id0020309,междугородний
id3958271,аэропорт
id3910731,пригородный
id2395140,аэропорт
id3080418,междугородний
id3765723,аэропорт
id2247168,аэропорт
id1552676,междугородний
id3879574,междугородний
id3143145,междугородний
id2882010,аэропорт
id2412943,пригородный
id0956004,междугородний
id3736305,городской
id0542201,пригородный
id2349147,городской
id2892935,междугородний
id3551009,пригородный
id0614923,пригородный
id0643083,городской
id1859939,междугородний
id1284611,междугородний
id2969828,аэропорт
id1522165,городской
id2124941,городской
id1260197,междугородний
id2594252,междугородний
id1504312,междугородний
id2382684,аэропорт
id3129512,пригородный
id3522418,городской
id3229891,аэропорт
id3747052,пригородный
id0674007,аэропорт
id2411647,пригородный
id0832952,городской
id0986982,междугородний
id2307444,городской
id1274927,аэропорт
id3549516,городской
id0719270,городской
id2637087,пригородный
id3400168,городской
id3894718,междугородний
id1582816,городской
id2392061,аэропорт
id3079601,городской
id0652424,городской
id1329020,пригородный
id3631674,пригородный
id3332607,пригородный
id3625495,городской
id2101529,междугородний
id0755348,пригородный
id3330646,пригородный
id0580999,междугородний
id0257107,междугородний
id3636380,городской
id3365495,пригородный
id3036920,аэропорт
id3995206,аэропорт
id0953783,аэропорт
id3254586,пригородный
id2552374,пригородный
id0353699,пригородный
id2622456,городской
id1717308,пригородный
id2120091,междугородний
id0520223,аэропорт
id3388696,пригородный
id2898261,городской
id0322386,пригородный
id2054844,междугородний
id3442339,аэропорт
id1978036,городской
id1059844,городской
id3829572,аэропорт
id3629049,пригородный
id2233603,аэропорт
id1596746,пригородный
id0215975,аэропорт
id3401555,междугородний
id2644849,пригородный
id3158664,аэропорт
id3039730,междугородний
id1605348,междугородний
id1773272,аэропорт
id2339015,пригородный
id1803376,аэропорт
id2733694,аэропорт
id2204777,аэропорт
id0989576,городской
id3964472,междугородний
id1737984,пригородный
id3397705,междугородний
id2300204,аэропорт
id1775741,городской
id1691180,аэропорт
id2688750,городской
id3302922,городской
id0742221,междугородний
id0220580,городской
id3525566,аэропорт
id1141254,пригородный
id3083638,аэропорт
id3343249,междугородний
id2906277,городской
id2523850,аэропорт
id3929567,пригородный
id3431863,междугородний
id2228553,междугородний
id1312652,пригородный
id3987469,пригородный
id1278295,аэропорт
id1980917,междугородний
id1034192,междугородний
id1718011,городской
id1927414,междугородний
id2285183,пригородный
id3984888,пригородный
id3740757,аэропорт
id0523436,городской
id3079669,аэропорт
id2752526,аэропорт
id0265297,аэропорт
id0385602,междугородний
id0455602,пригородный
id2323205,аэропорт
id2696451,городской
id0644775,аэропорт
id0923130,пригородный
id2216986,аэропорт
id2363159,пригородный
id3707199,аэропорт
id1779393,пригородный
id1967409,пригородный
id3212044,аэропорт
id3163861,междугородний
id3117405,междугородний
id0327388,аэропорт
id0838277,пригородный
id0378390,междугородний
id0416740,аэропорт
id0496149,пригородный
id1757208,городской
id2131868,аэропорт
id1187729,пригородный
id3816643,пригородный
id2468009,пригородный
id2281694,междугородний
id3449362,городской
id3580215,городской
id2511947,пригородный
id3342323,городской
id1453494,междугородний
id1844019,пригородный
id0206522,городской
id3607069,аэропорт
id1275702,городской
id2744692,междугородний
id1116990,междугородний
id2242386,городской
id0571725,аэропорт
id1427558,городской
id0682244,пригородный
id2715661,пригородный
id1747165,междугородний
id3202014,междугородний
id3395382,пригородный
id0092216,пригородный
id2471907,аэропорт
id3692146,городской
id2856463,аэропорт
id1395733,междугородний
id2383469,городской
id0107237,городской
id1793349,пригородный
id1989091,городской
id2349613,аэропорт
id0894850,городской
id0864636,аэропорт
id1339692,аэропорт
id2532927,междугородний
id0805669,пригородный
id3331988,пригородный
id2952231,междугородний
id2982598,аэропорт
id0891184,междугородний
id0798921,пригородный
id3554108,пригородный
id1262442,пригородный
id2939756,междугородний
id2053382,пригородный
id0129085,междугородний
id3157025,городской
id2477124,пригородный
id0979643,пригородный
id3758516,междугородний
id3814484,аэропорт
id1786995,пригородный
id0865617,городской
id3244503,пригородный
id2257807,пригородный
id2330001,междугородний
id3901081,междугородний
id3340918,аэропорт
id3966224,городской
id2009888,аэропорт
id1879725,городской
id0768328,междугородний
id3349294,пригородный
id1798942,междугородний
id1057738,аэропорт
id0833462,пригородный
id3811076,междугородний
id3390240,междугородний
id3250145,междугородний
id2605164,городской
id3684237,междугородний
id0986541,междугородний
id2929168,аэропорт
id0825673,междугородний
id0295646,аэропорт
id0523667,пригородный
id3107205,городской
id2358581,аэропорт
id3396515,пригородный
id1627172,аэропорт
id2894013,аэропорт
id3660088,городской
id2002517,аэропорт
id0923214,междугородний
id1485753,междугородний
id1741096,пригородный
id0448075,пригородный
id1795469,междугородний
id2190968,аэропорт
id3509929,междугородний
id2954146,междугородний
id2342826,междугородний
id3483893,аэропорт
id0060354,междугородний
id2008101,междугородний
id1157730,аэропорт
id0062732,городской
id1441649,пригородный
id0684392,аэропорт
id0689469,междугородний
id0992221,междугородний
id3922553,междугородний
id3158169,городской
id0054520,аэропорт
id3221649,аэропорт
id2675147,городской
id0791804,пригородный
id1558433,пригородный
id0418423,пригородный
id3093961,пригородный
id0534673,междугородний
id2314440,аэропорт
id2515856,аэропорт
id1791692,пригородный
id1201749,городской
id1155139,аэропорт
id3078116,аэропорт
id1580230,пригородный
id3921763,аэропорт
id0727943,пригородный
id2204212,междугородний
id0239038,междугородний
id0961223,междугородний
id1449624,пригородный
id3066295,междугородний
id1043772,аэропорт
id2719210,пригородный
id3754831,междугородний
id3972116,междугородний
id0216972,междугородний
id1906054,городской
id3149971,городской
id3486793,городской
id2463983,аэропорт
id0779966,городской
id2417296,пригородный
id1755129,аэропорт
id3320603,междугородний
id1903224,аэропорт
id0039601,городской
id0136782,городской
id0850700,пригородный
id2142649,аэропорт
id2174116,пригородный
id3974988,пригородный
id0679559,городской
id3344898,аэропорт
id1920665,аэропорт
id3536733,пригородный
id1399612,аэропорт
id1207696,городской
id1781735,междугородний
id1735893,аэропорт
id1010538,междугородний
id0110100,междугородний
id1816192,городской
id0742306,пригородный
id0292137,городской
id1850215,городской
id3300066,городской
id3536976,междугородний
id0782688,междугородний
id2213394,городской
id0981799,аэропорт
id2033380,аэропорт
id1837622,междугородний
id0302539,междугородний
id2152394,аэропорт
id0443637,междугородний
id0358617,междугородний
id3934436,городской
id3460253,городской
id2310851,городской
id1306301,городской
id0120063,междугородний
id2771408,междугородний
id3638717,городской
id2115954,междугородний
id1842602,аэропорт
id0881763,городской
id2451189,аэропорт
id3682873,пригородный
id1415844,аэропорт
id2581564,городской
id3183538,междугородний
id0588456,аэропорт
id2302729,городской
id0676425,городской
id3803172,аэропорт
id0032792,аэропорт
id2872671,городской
id2341336,городской
id0371986,городской
id0057856,городской
id0030835,городской
id0317039,междугородний
id2703937,междугородний
id3088673,аэропорт
id2298180,пригородный
id2448610,пригородный
id0660907,городской
id1309387,междугородний
id3005194,пригородный
id0993015,аэропорт
id1605223,аэропорт
id0071791,пригородный
id3681977,междугородний
id1043556,пригородный
id0660013,городской
id1768610,междугородний
id1952358,междугородний
id2274844,городской
id1787191,городской
id1018007,аэропорт
id1588097,городской
id0414752,пригородный
id1907237,городской
id2618361,аэропорт
id0508549,пригородный
id0804736,аэропорт
id3961553,городской
id2676231,аэропорт
id3306029,городской
id3342784,пригородный
id2104087,пригородный
id1352913,междугородний
id2328071,пригородный
id2495217,аэропорт
id0806177,городской
id1684539,аэропорт
id2759257,пригородный
id2704168,аэропорт
id3772970,аэропорт
id0118540,пригородный
id1905499,междугородний
id3405057,пригородный
id3837012,аэропорт
id0451653,аэропорт
id3968537,городской
id3835642,пригородный
id1762340,междугородний
id0019832,пригородный
id2724546,аэропорт
id1162857,городской
id0459639,городской
id2609801,междугородний
id2247562,аэропорт
id3126716,пригородный
id1089461,междугородний
id1008495,городской
id3846132,аэропорт
id2272866,городской
id1192878,городской
id3173459,пригородный
id1438286,междугородний
id1700552,городской
id3709142,пригородный
id3056193,пригородный
id3448807,междугородний
id2676358,аэропорт
id2572963,междугородний
id3365621,аэропорт
id0319771,аэропорт
id2947402,аэропорт
id3515022,городской
id0683236,пригородный
id0123538,аэропорт
id1723383,городской
id1684540,междугородний
id1398838,междугородний
id0223245,междугородний
id1817947,аэропорт
id0027563,пригородный
id1637722,аэропорт
id1127673,аэропорт
id3867268,городской
id3613913,городской
id0420373,аэропорт
id1471289,междугородний
id1230333,пригородный
id3425231,пригородный
id1116433,аэропорт
id1782531,городской
id0475263,пригородный
id0544938,пригородный
id0298995,междугородний
id0967759,аэропорт
id2723751,пригородный
id2806734,городской
id0017642,пригородный
id3932633,городской
id0967359,городской
id0886907,городской
id0877179,пригородный
id3436032,аэропорт
id1315959,аэропорт
id3356827,междугородний
id3537451,пригородный
id2197191,пригородный
id1089603,городской
id1231831,городской
id3631510,аэропорт
id1378290,аэропорт
id2511558,аэропорт
id3051803,междугородний
id2188761,аэропорт
id3464720,городской
id3354623,пригородный
id1043983,аэропорт
id1572720,аэропорт
id3852588,междугородний
id0523055,междугородний
id1806532,городской
id3686390,пригородный
id3181969,междугородний
id3225800,аэропорт
id1242790,аэропорт
id1129485,междугородний
id0389910,аэропорт
id2774672,аэропорт
id2434039,аэропорт
id3298532,междугородний
id1975477,городской
id0055419,аэропорт
id2760661,пригородный
id3311674,пригородный
id3786654,городской
id0470826,аэропорт
id1465448,городской
id3943605,пригородный
id3082392,аэропорт
id1991185,междугородний
id1980704,городской
id3517827,пригородный
id2749624,пригородный
id1737947,городской
id0561837,городской
id3549317,междугородний
id1408720,городской
id2888991,аэропорт
id3512459,городской
id1485089,городской
id2667473,городской
id2945647,городской
id0900595,пригородный
id3870009,городской
id2225995,междугородний
id2775988,междугородний
id2000617,пригородный
id0595497,городской
id0907533,аэропорт
id0580286,междугородний
id2983667,междугородний
id3510020,городской
id0641766,пригородный
id3195404,пригородный
id1687566,пригородный
id0976640,городской
id0648717,городской
id3568003,пригородный
id3904739,городской
id0647046,аэропорт
id3578958,междугородний
id3133149,городской
id2249620,междугородний
id3798721,междугородний
id0021200,аэропорт
id1571983,аэропорт
id1623903,городской
id0228624,городской
id0543296,аэропорт
id1773444,аэропорт
id0354877,городской
id1480051,городской
id1102737,городской
id1566739,междугородний
id0460652,междугородний
id0175976,городской
id1984874,аэропорт
id0135499,междугородний
id0222261,междугородний
id1335694,городской
id1514337,аэропорт
id3896097,междугородний
id0618517,аэропорт
id2072136,междугородний
id1062952,городской
id0724090,междугородний
id0719291,пригородный
id2013699,аэропорт
id0481910,междугородний
id3866296,междугородний
id2137417,городской
id3910317,городской
id3172848,междугородний
id2043146,городской
id3026984,городской
id3860555,аэропорт
id1420424,аэропорт
id2728240,аэропорт
id3271056,междугородний
id0144626,междугородний
id1222387,пригородный
id0233760,междугородний
id3281967,пригородный
id1893234,городской
id0269857,пригородный
id1877482,аэропорт
id2485841,городской
id1714833,городской
id1002495,междугородний
id3475748,междугородний
id2366772,аэропорт
id3707562,аэропорт
id0057813,пригородный
id3303815,пригородный
id2222681,междугородний
id3500636,городской
id1755439,аэропорт
id1977153,городской
id0297876,городской
id1553705,междугородний
id1844821,пригородный
id3697958,городской
id1395015,аэропорт
id1411161,аэропорт
id3856818,пригородный
id3174159,городской
id0895456,городской
id0962423,пригородный
id3809225,городской
id3326582,городской
id0370379,аэропорт
id1313528,аэропорт
id1897807,междугородний
id2234069,пригородный
id1769888,городской
id2481135,городской
id1175503,аэропорт
id1769257,пригородный
id0000058,пригородный
id1181213,пригородный
id0131303,пригородный
id0046516,городской
id0956278,городской
id1165319,междугородний
id2219609,городской
id2165777,междугородний
id3128113,междугородний
id3370542,междугородний
id1105778,пригородный
id1834276,пригородный
id1983831,пригородный
id2631766,аэропорт
id3933463,пригородный
id2672695,междугородний
id1292929,городской
id1553159,аэропорт
id3556470,городской
id3502530,пригородный
id1386000,пригородный
id0234261,пригородный
id3877283,аэропорт
id0320721,междугородний
id1361768,аэропорт
id2578257,аэропорт
id1353127,пригородный
id3927392,пригородный
id3047758,междугородний
id0099196,междугородний
id2040861,аэропорт
id0021349,междугородний
id1160389,пригородный
id0185815,аэропорт
id2839778,междугородний
id0437927,пригородный
id1823011,городской
id1222412,пригородный
id0361863,городской
id2759101,городской
id1080849,пригородный
id0867001,городской
id2046867,городской
id3922064,городской
id3591699,городской
id1135349,аэропорт
id2577907,междугородний
id0978704,междугородний
id0992718,аэропорт
id1700013,городской
id3127592,аэропорт
id0399619,пригородный
id2894361,пригородный
id1730802,городской
id3388159,городской
id3423008,аэропорт
id0546479,междугородний
id2047538,междугородний
id3997277,аэропорт
id2389845,пригородный
id2483145,аэропорт
id0792018,городской
id3332492,аэропорт
id2148092,междугородний
id1018970,городской
id0877028,городской
id3122602,аэропорт
id2614304,междугородний
id3077064,городской
id2078095,междугородний
id3211652,аэропорт
id2832296,пригородный
id2478187,городской
id3539872,городской
id0642650,городской
id0172144,междугородний
id3981241,междугородний
id2040888,аэропорт
id3967020,междугородний
id1404900,городской
id2082344,аэропорт
id2965228,междугородний
id1569291,пригородный
id1051082,городской
id3199588,аэропорт
id1884876,городской
id3814903,городской
id0003326,городской
id3465769,междугородний
id0569374,городской
id3312744,пригородный
id3929586,аэропорт
id2918786,городской
id1910891,пригородный
id1075298,пригородный
id3075795,аэропорт
id1170298,городской
id3782232,аэропорт
id1389166,городской
id0527259,аэропорт
id1417914,пригородный
id2792319,междугородний
id3718938,пригородный
id0531789,пригородный
id2770927,городской
id3118132,аэропорт
id1453423,городской
id1459625,междугородний
id1110480,городской
id1309703,междугородний
id0435530,междугородний
id2100517,междугородний
id2100872,пригородный
id2038253,городской
id0344608,пригородный
id0543098,пригородный
id3231035,междугородний
id3833809,городской
id3772769,аэропорт
id0972927,городской
id3541297,междугородний
id1594601,междугородний
id2848012,городской
id0638917,аэропорт
id1825170,городской
id3510084,аэропорт
id2322836,междугородний
id0993391,междугородний
id2468290,аэропорт
id1783178,городской
id2369129,пригородный
id3521058,городской
id1234695,пригородный
id2988053,аэропорт
id1826610,пригородный
id2224807,аэропорт
id3508448,городской
id3581959,пригородный
id2347077,аэропорт
id1783102,городской
id2731098,пригородный
id0752489,междугородний
id2883238,междугородний
id1737404,аэропорт
id1657782,городской
id3573160,городской
id2914945,междугородний
id0661164,городской
id0766142,городской
id0878270,аэропорт
id3471275,городской
id0793420,пригородный
id1418732,междугородний
id0614137,городской
id2214571,пригородный
id2307605,пригородный
id0536403,междугородний
id3823449,междугородний
id3620043,аэропорт
id2790692,пригородный
id0219761,междугородний
id1439659,городской
id1879444,городской
id2920498,междугородний
id0234089,аэропорт
id0125583,междугородний
id2136056,аэропорт
id0677225,пригородный
id1482838,междугородний
id2544890,пригородный
id2298250,аэропорт
id2875696,пригородный
id3112786,пригородный
id3791372,междугородний
id2326578,междугородний
id2617897,междугородний
id3618221,аэропорт
id1997311,аэропорт
id3469866,междугородний
id2341478,пригородный
id3200785,пригородный
id3694992,городской
id3128397,аэропорт
id0532018,пригородный
id3507396,городской
id2622864,городской
id3768770,пригородный
id2451133,аэропорт
id0389145,междугородний
id2871405,междугородний
id2270429,пригородный
id2123635,городской
id0967399,междугородний
id3639718,аэропорт
id3651741,аэропорт
id0188459,аэропорт
id3260994,городской
id2781052,пригородный
id1233790,междугородний
id0210298,междугородний
id3152252,городской
id1425256,междугородний
id2816795,городской
id2140932,аэропорт
id0800365,междугородний
id1426966,пригородный
id1027750,городской
id1693897,городской
id1030745,городской
id2922124,междугородний
id0723510,аэропорт
id3412289,междугородний
id0652558,городской
id0827221,пригородный
id0426962,междугородний
id3651368,аэропорт
id1266159,аэропорт
id1162537,аэропорт
id3057805,междугородний
id2877323,междугородний
id1809230,пригородный
id1477302,междугородний
id3013946,городской
id3222557,междугородний
id3473251,городской
id1969547,междугородний
id3152590,городской
id1842882,пригородный
id2020525,аэропорт
id1545983,междугородний
id3131606,аэропорт
id0546483,городской
id2033367,аэропорт
id1133683,аэропорт
id1772689,городской
id0374665,междугородний
id2094650,пригородный
id2699565,городской
id2203793,городской
id1053886,междугородний
id3238595,междугородний
id2724802,аэропорт
id0163514,аэропорт
id0500490,аэропорт
id2224287,междугородний
id2520959,междугородний
id0049610,аэропорт
id3370171,пригородный
id1294834,пригородный
id2260151,междугородний
id3053673,междугородний
id3852560,междугородний
id0471868,междугородний
id2941255,пригородный
id1145423,аэропорт
id1987155,аэропорт
id0190659,междугородний
id0465292,городской
id2556398,аэропорт
id3737529,аэропорт
id0865080,аэропорт
id2636334,городской
id3456853,аэропорт
id1332293,городской
id1213149,пригородный
id2585474,междугородний
id2830467,пригородный
id3186170,пригородный
id0126861,аэропорт
id0717143,городской
id0971684,городской
id3868838,аэропорт
id0967173,междугородний
id2281091,междугородний
id0249642,пригородный
id3342913,городской
id3987075,городской
id2490155,аэропорт
id0293129,аэропорт
id3026859,пригородный
id3375020,пригородный
id0515377,аэропорт
id0600467,пригородный
id2141622,междугородний
id1219405,пригородный
id3737541,городской
id2916876,аэропорт
id0397310,аэропорт
id1959900,городской
id3209426,пригородный
id0091178,городской
id1398126,аэропорт
id0027044,аэропорт
id0890787,междугородний
id3214136,городской
id2428189,междугородний
id0831483,аэропорт
id3272129,городской
id0886015,городской
id2088340,пригородный
id3685086,городской
id1003314,городской
id3712536,городской
id2507863,городской
id2299992,городской
id0237537,городской
id1886779,междугородний
id3197481,пригородный
id0104184,пригородный
id1057418,аэропорт
id3367845,городской
id0806328,междугородний
id1270161,аэропорт
id3525282,городской
id3725713,междугородний
id2836808,аэропорт
id2607900,городской
id0723226,междугородний
id3237827,пригородный
id0153210,пригородный
id1280939,аэропорт
id0838590,аэропорт
id1570243,пригородный
id3816101,аэропорт
id3792053,междугородний
id1416983,пригородный
id0289684,пригородный
id3786205,городской
id1214827,городской
id0778622,аэропорт
id2763763,аэропорт
id0743384,междугородний
id1612021,городской
id3121447,пригородный
id3471648,аэропорт
id0449902,городской
id2079447,междугородний
id3745904,междугородний
id3340136,аэропорт
id0876412,пригородный
id1577126,аэропорт
id2193212,междугородний
id0008267,аэропорт
id3312844,пригородный
id1749849,пригородный
id1060075,междугородний
id2309012,аэропорт
id1996819,городской
id2616576,междугородний
id0548125,аэропорт
id1863771,городской
id3829453,пригородный
id0700553,аэропорт
id1671123,аэропорт
id3744245,аэропорт
id1728010,пригородный
id0373527,городской
id1136858,городской
id3869631,городской
id0031915,городской
id1267538,пригородный
id0176468,пригородный
id2107710,городской
id0467233,пригородный
id1359138,городской
id3234146,аэропорт
id0525205,междугородний
id1162031,аэропорт
id2094831,пригородный
id1534177,аэропорт
id0719305,пригородный
id3377204,междугородний
id3818306,междугородний
id3969518,междугородний
id0784606,аэропорт
id1162796,междугородний
id1643065,пригородный
id0069104,пригородный
id3217582,городской
id2824512,пригородный
id0276792,междугородний
id1089278,пригородный
id0145420,городской
id2077484,городской
id1543222,пригородный
id3543292,междугородний
id0261749,междугородний
id3213484,городской
id3108268,междугородний
id0521149,городской
id2754599,городской
id1277171,аэропорт
id0771222,пригородный
id2480693,городской
id3508023,междугородний
id3667214,междугородний
id1259320,междугородний
id0694186,междугородний
id0615965,городской
id1260313,междугородний
id1692640,городской
id1441680,аэропорт
id0330827,междугородний
id1638684,пригородный
id1072463,междугородний
id3064192,городской
id3593752,аэропорт
id0897467,городской
id0225360,аэропорт
id2126625,пригородный
id0756704,пригородный
id1833170,городской
id3560377,аэропорт
id0238947,городской
id3927267,городской
id3327835,городской
id1546602,пригородный
id2348814,междугородний
id3083660,аэропорт
id1303632,аэропорт
id0889428,городской
id1549415,аэропорт
id0540927,пригородный
id2839470,пригородный
id1554350,аэропорт
id1746396,городской
id2125522,междугородний
id0758126,городской
id1513720,городской
id0253404,междугородний
id3744695,пригородный
id3712010,пригородный
id3526519,аэропорт
id3277003,пригородный
id0959302,междугородний
id3930527,городской
id1866796,междугородний
id2352033,аэропорт
id1076975,аэропорт
id1123594,пригородный
id0227840,городской
id0682575,городской
id1862002,аэропорт
id0255512,аэропорт
id2667711,пригородный
id1195927,пригородный
id1130444,городской
id0294062,междугородний
id0370185,пригородный
id1888800,междугородний
id3534836,междугородний
id0169783,междугородний
id3618737,междугородний
id2757787,городской
id2458054,пригородный
id2949231,пригородный
id2106476,пригородный
id2327067,междугородний
id3435551,городской
id2809510,пригородный
id2099818,пригородный
id1956266,аэропорт
id1551306,аэропорт
id3309190,аэропорт
id0785984,пригородный
id0391936,пригородный
id1595846,аэропорт
id2783986,городской
id1536325,пригородный
id0828340,городской
id2870512,аэропорт
id1180940,аэропорт
id1384076,аэропорт
id0794326,аэропорт
id3826132,пригородный
id1617112,аэропорт
id2953212,междугородний
id0598458,аэропорт
id0746569,пригородный
id2476907,аэропорт
id0920665,аэропорт
id1329689,междугородний
id3475579,городской
id1321126,междугородний
id0547259,пригородный
id0671118,аэропорт
id0816455,пригородный
id2937824,городской
id1471787,аэропорт
id0434428,городской
id0581960,аэропорт
id2211611,пригородный
id2961844,городской
id3964672,междугородний
id1292241,пригородный
id3091034,междугородний
id1499173,междугородний
id0332689,аэропорт
id0029006,междугородний
id2333999,аэропорт
id3710398,городской
id3558313,аэропорт
id0317726,аэропорт
id2496069,аэропорт
id1391830,междугородний
id0220579,пригородный
id0756631,аэропорт
id0181659,аэропорт
id3001709,пригородный
id2176279,аэропорт
id0323948,городской
id2661607,аэропорт
id3489345,пригородный
id3366200,аэропорт
id2891376,междугородний
id3473648,городской
id2607884,городской
id3566962,городской
id1336140,аэропорт
id1280292,пригородный
id3276332,междугородний
id3505114,городской
id1605037,пригородный
id2282166,городской
id1058236,пригородный
id3716373,аэропорт
id1355236,междугородний
id2284522,аэропорт
id3946844,междугородний
id1787309,междугородний
id0025237,пригородный
id0365381,междугородний
id3672017,междугородний
id0646469,междугородний
id0759513,аэропорт
id0724749,пригородный
id3926252,городской
id3130525,пригородный
id1089774,пригородный
id3198880,междугородний
id0998636,аэропорт
id2428520,аэропорт
id3360908,аэропорт
id0547677,аэропорт
id0724307,аэропорт
id3099059,городской
id0197683,междугородний
id3809092,аэропорт
id2693182,аэропорт
id3387217,пригородный
id0383727,аэропорт
id2326324,междугородний
id3401749,аэропорт
id0592181,междугородний
id0233049,аэропорт
id0380386,междугородний
id2214499,междугородний
id3940329,городской
id2593300,аэропорт
id1743856,городской
id3167209,междугородний
id2393215,городской
id2763047,аэропорт
id1851004,междугородний
id0102387,междугородний
id1074438,пригородный
id1503100,пригородный
id0676117,междугородний
id0103303,пригородный
id0963031,пригородный
id3745581,междугородний
id2956864,городской
id0694213,городской
id1695082,пригородный
id1422234,аэропорт
id0285672,аэропорт
id0274549,аэропорт
id0755019,аэропорт
id2466415,пригородный
id2997895,городской
id1363708,междугородний
id2593078,пригородный
id3549840,городской
id0053691,городской
id2863733,междугородний
id3795973,аэропорт
id1601794,пригородный
id2116205,пригородный
id0115715,междугородний
id1706046,пригородный
id0863055,междугородний
id1497233,пригородный
id3827126,аэропорт
id0629445,аэропорт
id1150466,аэропорт
id2154924,городской
id1929291,пригородный
id3841904,междугородний
id0887557,городской
id2162417,междугородний
id3072785,городской
id0668582,аэропорт
id3368476,междугородний
id3742022,городской
id1317330,аэропорт
id3821912,междугородний
id3520243,аэропорт
id3779005,аэропорт
id3128013,городской
id1751360,городской
id3459933,городской
id3224254,междугородний
id3660949,аэропорт
id1873455,пригородный
id3618160,междугородний
id3889518,аэропорт
id1277625,аэропорт
id0893714,городской
id0896466,междугородний
id3952161,аэропорт
id1629833,пригородный
id2653370,городской
id0799298,аэропорт
id3879294,городской
id1774671,пригородный
id2629959,междугородний
id1774464,междугородний
id2372705,пригородный
id3109898,междугородний
id2476493,пригородный
id0271594,аэропорт
id0998005,междугородний
id3004547,пригородный
id1026479,аэропорт
id2136636,междугородний
id2596511,городской
id0441151,аэропорт
id3865286,городской
id1355100,аэропорт
id3426115,аэропорт
id2673823,городской
id1375403,городской
id2575900,междугородний
id3821049,аэропорт
id3173829,аэропорт
